[2023-11-22T08:01:58.314+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.377+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.378+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-11-22T08:01:58.505+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): Import_Commodity_To_SQL> on 2023-11-22 00:00:00+00:00
[2023-11-22T08:01:58.523+0000] {standard_task_runner.py:57} INFO - Started process 2035 to run task
[2023-11-22T08:01:58.527+0000] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'ETL_Commodity', 'Import_Commodity_To_SQL', 'scheduled__2023-11-22T00:00:00+00:00', '--job-id', '22', '--raw', '--subdir', 'DAGS_FOLDER/ETL_Commodity.py', '--cfg-path', '/tmp/tmpaflin4ps']
[2023-11-22T08:02:02.960+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-09 00:00:00', price = N'80.01', id = N'brent20231109', unit = N'USD/Bbl', change1D = N'0.47 (0.59%)', change5D = N'-6.84 (-8.55%)', change1M = N'-4.8 (-6.0%)', change3M = N'-3.66 (-4.57%)', change6M = N'4.1 (5.12%)', change1Y = N'-2.65 (-3.31%)', changeMTD = N'-4.62 (-5.77%)', changeYTD = N'-2.11 (-2.64%)' WHERE id = 'brent20231109'
[2023-11-22T08:02:02.967+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-10 00:00:00', price = N'81.43', id = N'brent20231110', unit = N'USD/Bbl', change1D = N'1.42 (1.74%)', change5D = N'-3.46 (-4.25%)', change1M = N'-7.91 (-9.71%)', change3M = N'-2.93 (-3.6%)', change6M = N'4.67 (5.73%)', change1Y = N'1.76 (2.16%)', changeMTD = N'-3.2 (-3.93%)', changeYTD = N'-0.69 (-0.85%)' WHERE id = 'brent20231110'
[2023-11-22T08:02:02.973+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-13 00:00:00', price = N'82.52', id = N'brent20231113', unit = N'USD/Bbl', change1D = N'1.09 (1.32%)', change5D = N'-2.66 (-3.22%)', change1M = N'-5.75 (-6.97%)', change3M = N'-1.18 (-1.43%)', change6M = N'5.64 (6.83%)', change1Y = N'4.93 (5.97%)', changeMTD = N'-2.11 (-2.56%)', changeYTD = N'0.4 (0.48%)' WHERE id = 'brent20231113'
[2023-11-22T08:02:02.980+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-14 00:00:00', price = N'82.47', id = N'brent20231114', unit = N'USD/Bbl', change1D = N'-0.05 (-0.06%)', change5D = N'0.86 (1.04%)', change1M = N'-6.09 (-7.38%)', change3M = N'-0.88 (-1.07%)', change6M = N'8.93 (10.83%)', change1Y = N'5.88 (7.13%)', changeMTD = N'-2.16 (-2.62%)', changeYTD = N'0.35 (0.42%)' WHERE id = 'brent20231114'
[2023-11-22T08:02:02.986+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-15 00:00:00', price = N'81.18', id = N'brent20231115', unit = N'USD/Bbl', change1D = N'-1.29 (-1.59%)', change5D = N'1.64 (2.02%)', change1M = N'-9.04 (-11.14%)', change3M = N'-1.37 (-1.69%)', change6M = N'8.69 (10.7%)', change1Y = N'4.58 (5.64%)', changeMTD = N'-3.45 (-4.25%)', changeYTD = N'-0.94 (-1.16%)' WHERE id = 'brent20231115'
[2023-11-22T08:02:02.992+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-16 00:00:00', price = N'77.42', id = N'brent20231116', unit = N'USD/Bbl', change1D = N'-3.76 (-4.86%)', change5D = N'-2.59 (-3.35%)', change1M = N'-13.59 (-17.55%)', change3M = N'-5.15 (-6.65%)', change6M = N'3.21 (4.15%)', change1Y = N'-0.92 (-1.19%)', changeMTD = N'-7.21 (-9.31%)', changeYTD = N'-4.7 (-6.07%)' WHERE id = 'brent20231116'
[2023-11-22T08:02:02.998+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-17 00:00:00', price = N'80.61', id = N'brent20231117', unit = N'USD/Bbl', change1D = N'3.19 (3.96%)', change5D = N'-0.82 (-1.02%)', change1M = N'-10.28 (-12.75%)', change3M = N'-2.95 (-3.66%)', change6M = N'4.64 (5.76%)', change1Y = N'-0.25 (-0.31%)', changeMTD = N'-4.02 (-4.99%)', changeYTD = N'-1.51 (-1.87%)' WHERE id = 'brent20231117'
[2023-11-22T08:02:03.004+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-20 00:00:00', price = N'82.32', id = N'brent20231120', unit = N'USD/Bbl', change1D = N'1.71 (2.08%)', change5D = N'-0.2 (-0.24%)', change1M = N'-6.37 (-7.74%)', change3M = N'-1.16 (-1.41%)', change6M = N'5.85 (7.11%)', change1Y = N'-0.43 (-0.52%)', changeMTD = N'-2.31 (-2.81%)', changeYTD = N'0.2 (0.24%)' WHERE id = 'brent20231120'
[2023-11-22T08:02:03.011+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-21 00:00:00', price = N'82.45', id = N'brent20231121', unit = N'USD/Bbl', change1D = N'0.13 (0.16%)', change5D = N'-0.02 (-0.02%)', change1M = N'-4.71 (-5.71%)', change3M = N'-1.99 (-2.41%)', change6M = N'6.36 (7.71%)', change1Y = N'1.13 (1.37%)', changeMTD = N'-2.18 (-2.64%)', changeYTD = N'0.33 (0.4%)' WHERE id = 'brent20231121'
[2023-11-22T08:02:03.018+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Brent', lastUpdated = N'2023-11-22 00:00:00', price = N'82.3747', id = N'brent20231122', unit = N'USD/Bbl', change1D = N'-0.08 (-0.09%)', change5D = N'1.19 (1.45%)', change1M = N'-6.75 (-8.19%)', change3M = N'-2.38 (-2.88%)', change6M = N'5.53 (6.72%)', change1Y = N'2.88 (3.5%)', changeMTD = N'-2.26 (-2.74%)', changeYTD = N'0.25 (0.31%)' WHERE id = 'brent20231122'
[2023-11-22T08:02:03.024+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-23 00:00:00', price = N'78.07', id = N'wti20221123', unit = N'USD/Bbl', change1D = N'', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'0.0 (0.0%)' WHERE id = 'wti20221123'
[2023-11-22T08:02:03.031+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-24 00:00:00', price = N'78.0847', id = N'wti20221124', unit = N'USD/Bbl', change1D = N'0.01 (0.02%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.01 (0.02%)', changeYTD = N'0.01 (0.02%)' WHERE id = 'wti20221124'
[2023-11-22T08:02:03.037+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-25 00:00:00', price = N'76.43', id = N'wti20221125', unit = N'USD/Bbl', change1D = N'-1.65 (-2.16%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.64 (-2.15%)', changeYTD = N'-1.64 (-2.15%)' WHERE id = 'wti20221125'
[2023-11-22T08:02:03.044+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-28 00:00:00', price = N'77.33', id = N'wti20221128', unit = N'USD/Bbl', change1D = N'0.9 (1.16%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-0.74 (-0.96%)', changeYTD = N'-0.74 (-0.96%)' WHERE id = 'wti20221128'
[2023-11-22T08:02:03.050+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-29 00:00:00', price = N'78.28', id = N'wti20221129', unit = N'USD/Bbl', change1D = N'0.95 (1.21%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.21 (0.27%)', changeYTD = N'0.21 (0.27%)' WHERE id = 'wti20221129'
[2023-11-22T08:02:03.057+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-11-30 00:00:00', price = N'80.66', id = N'wti20221130', unit = N'USD/Bbl', change1D = N'2.38 (2.95%)', change5D = N'2.59 (3.21%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'2.59 (3.21%)', changeYTD = N'2.59 (3.21%)' WHERE id = 'wti20221130'
[2023-11-22T08:02:03.063+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-01 00:00:00', price = N'81.14', id = N'wti20221201', unit = N'USD/Bbl', change1D = N'0.48 (0.59%)', change5D = N'3.06 (3.77%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'3.07 (3.78%)' WHERE id = 'wti20221201'
[2023-11-22T08:02:03.070+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-02 00:00:00', price = N'80.05', id = N'wti20221202', unit = N'USD/Bbl', change1D = N'-1.09 (-1.36%)', change5D = N'3.62 (4.52%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.09 (-1.36%)', changeYTD = N'1.98 (2.47%)' WHERE id = 'wti20221202'
[2023-11-22T08:02:03.076+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-05 00:00:00', price = N'77.08', id = N'wti20221205', unit = N'USD/Bbl', change1D = N'-2.97 (-3.85%)', change5D = N'-0.25 (-0.32%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-4.06 (-5.27%)', changeYTD = N'-0.99 (-1.28%)' WHERE id = 'wti20221205'
[2023-11-22T08:02:03.083+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-06 00:00:00', price = N'74.46', id = N'wti20221206', unit = N'USD/Bbl', change1D = N'-2.62 (-3.52%)', change5D = N'-3.82 (-5.13%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.68 (-8.97%)', changeYTD = N'-3.61 (-4.85%)' WHERE id = 'wti20221206'
[2023-11-22T08:02:03.090+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-07 00:00:00', price = N'72.52', id = N'wti20221207', unit = N'USD/Bbl', change1D = N'-1.94 (-2.68%)', change5D = N'-8.14 (-11.22%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-8.62 (-11.89%)', changeYTD = N'-5.55 (-7.65%)' WHERE id = 'wti20221207'
[2023-11-22T08:02:03.096+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-08 00:00:00', price = N'71.72', id = N'wti20221208', unit = N'USD/Bbl', change1D = N'-0.8 (-1.12%)', change5D = N'-9.42 (-13.13%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-9.42 (-13.13%)', changeYTD = N'-6.35 (-8.85%)' WHERE id = 'wti20221208'
[2023-11-22T08:02:03.103+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-09 00:00:00', price = N'71.43', id = N'wti20221209', unit = N'USD/Bbl', change1D = N'-0.29 (-0.41%)', change5D = N'-8.62 (-12.07%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-9.71 (-13.59%)', changeYTD = N'-6.64 (-9.3%)' WHERE id = 'wti20221209'
[2023-11-22T08:02:03.110+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-12 00:00:00', price = N'73.46', id = N'wti20221212', unit = N'USD/Bbl', change1D = N'2.03 (2.76%)', change5D = N'-3.62 (-4.93%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-7.68 (-10.45%)', changeYTD = N'-4.61 (-6.28%)' WHERE id = 'wti20221212'
[2023-11-22T08:02:03.117+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-13 00:00:00', price = N'75.58', id = N'wti20221213', unit = N'USD/Bbl', change1D = N'2.12 (2.8%)', change5D = N'1.12 (1.48%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-5.56 (-7.36%)', changeYTD = N'-2.49 (-3.29%)' WHERE id = 'wti20221213'
[2023-11-22T08:02:03.123+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-14 00:00:00', price = N'77.33', id = N'wti20221214', unit = N'USD/Bbl', change1D = N'1.75 (2.26%)', change5D = N'4.81 (6.22%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-3.81 (-4.93%)', changeYTD = N'-0.74 (-0.96%)' WHERE id = 'wti20221214'
[2023-11-22T08:02:03.130+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-15 00:00:00', price = N'76.12', id = N'wti20221215', unit = N'USD/Bbl', change1D = N'-1.21 (-1.59%)', change5D = N'4.4 (5.78%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-5.02 (-6.59%)', changeYTD = N'-1.95 (-2.56%)' WHERE id = 'wti20221215'
[2023-11-22T08:02:03.136+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-16 00:00:00', price = N'74.54', id = N'wti20221216', unit = N'USD/Bbl', change1D = N'-1.58 (-2.12%)', change5D = N'3.11 (4.17%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-6.6 (-8.85%)', changeYTD = N'-3.53 (-4.74%)' WHERE id = 'wti20221216'
[2023-11-22T08:02:03.141+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-19 00:00:00', price = N'75.44', id = N'wti20221219', unit = N'USD/Bbl', change1D = N'0.9 (1.19%)', change5D = N'1.98 (2.62%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-5.7 (-7.56%)', changeYTD = N'-2.63 (-3.49%)' WHERE id = 'wti20221219'
[2023-11-22T08:02:03.147+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-20 00:00:00', price = N'76.23', id = N'wti20221220', unit = N'USD/Bbl', change1D = N'0.79 (1.04%)', change5D = N'0.65 (0.85%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-4.91 (-6.44%)', changeYTD = N'-1.84 (-2.41%)' WHERE id = 'wti20221220'
[2023-11-22T08:02:03.152+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-21 00:00:00', price = N'78.24', id = N'wti20221221', unit = N'USD/Bbl', change1D = N'2.01 (2.57%)', change5D = N'0.91 (1.16%)', change1M = N'0.17 (0.22%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-2.9 (-3.71%)', changeYTD = N'0.17 (0.22%)' WHERE id = 'wti20221221'
[2023-11-22T08:02:03.158+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-22 00:00:00', price = N'77.42', id = N'wti20221222', unit = N'USD/Bbl', change1D = N'-0.82 (-1.06%)', change5D = N'1.3 (1.68%)', change1M = N'-0.66 (-0.86%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-3.72 (-4.8%)', changeYTD = N'-0.65 (-0.84%)' WHERE id = 'wti20221222'
[2023-11-22T08:02:03.165+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-23 00:00:00', price = N'79.64', id = N'wti20221223', unit = N'USD/Bbl', change1D = N'2.22 (2.79%)', change5D = N'5.1 (6.4%)', change1M = N'3.21 (4.03%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.5 (-1.88%)', changeYTD = N'1.57 (1.97%)' WHERE id = 'wti20221223'
[2023-11-22T08:02:03.172+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-27 00:00:00', price = N'79.64', id = N'wti20221227', unit = N'USD/Bbl', change1D = N'0.0 (0.0%)', change5D = N'4.2 (5.27%)', change1M = N'2.31 (2.9%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.5 (-1.88%)', changeYTD = N'1.57 (1.97%)' WHERE id = 'wti20221227'
[2023-11-22T08:02:03.179+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-28 00:00:00', price = N'79.08', id = N'wti20221228', unit = N'USD/Bbl', change1D = N'-0.56 (-0.71%)', change5D = N'2.85 (3.6%)', change1M = N'0.8 (1.01%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-2.06 (-2.6%)', changeYTD = N'1.01 (1.28%)' WHERE id = 'wti20221228'
[2023-11-22T08:02:03.185+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-29 00:00:00', price = N'78.5', id = N'wti20221229', unit = N'USD/Bbl', change1D = N'-0.58 (-0.74%)', change5D = N'0.26 (0.33%)', change1M = N'-2.16 (-2.75%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-2.64 (-3.36%)', changeYTD = N'0.43 (0.55%)' WHERE id = 'wti20221229'
[2023-11-22T08:02:03.191+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2022-12-30 00:00:00', price = N'80.45', id = N'wti20221230', unit = N'USD/Bbl', change1D = N'1.95 (2.42%)', change5D = N'3.03 (3.77%)', change1M = N'-0.69 (-0.86%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-0.69 (-0.86%)', changeYTD = N'2.38 (2.96%)' WHERE id = 'wti20221230'
[2023-11-22T08:02:03.197+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-03 00:00:00', price = N'77.12', id = N'wti20230103', unit = N'USD/Bbl', change1D = N'-3.33 (-4.32%)', change5D = N'-2.52 (-3.27%)', change1M = N'-2.93 (-3.8%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'0.0 (0.0%)' WHERE id = 'wti20230103'
[2023-11-22T08:02:03.202+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-04 00:00:00', price = N'73.1', id = N'wti20230104', unit = N'USD/Bbl', change1D = N'-4.02 (-5.5%)', change5D = N'-6.54 (-8.95%)', change1M = N'-3.98 (-5.44%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-4.02 (-5.5%)', changeYTD = N'-4.02 (-5.5%)' WHERE id = 'wti20230104'
[2023-11-22T08:02:03.208+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-05 00:00:00', price = N'73.92', id = N'wti20230105', unit = N'USD/Bbl', change1D = N'0.82 (1.11%)', change5D = N'-5.16 (-6.98%)', change1M = N'-0.54 (-0.73%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-3.2 (-4.33%)', changeYTD = N'-3.2 (-4.33%)' WHERE id = 'wti20230105'
[2023-11-22T08:02:03.214+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-06 00:00:00', price = N'74.04', id = N'wti20230106', unit = N'USD/Bbl', change1D = N'0.12 (0.16%)', change5D = N'-4.46 (-6.02%)', change1M = N'1.52 (2.05%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-3.08 (-4.16%)', changeYTD = N'-3.08 (-4.16%)' WHERE id = 'wti20230106'
[2023-11-22T08:02:03.219+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-09 00:00:00', price = N'75.17', id = N'wti20230109', unit = N'USD/Bbl', change1D = N'1.13 (1.5%)', change5D = N'-5.28 (-7.02%)', change1M = N'3.45 (4.59%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.95 (-2.59%)', changeYTD = N'-1.95 (-2.59%)' WHERE id = 'wti20230109'
[2023-11-22T08:02:03.225+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-10 00:00:00', price = N'75.6', id = N'wti20230110', unit = N'USD/Bbl', change1D = N'0.43 (0.57%)', change5D = N'-1.52 (-2.01%)', change1M = N'4.17 (5.52%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-1.52 (-2.01%)', changeYTD = N'-1.52 (-2.01%)' WHERE id = 'wti20230110'
[2023-11-22T08:02:03.230+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-11 00:00:00', price = N'77.9', id = N'wti20230111', unit = N'USD/Bbl', change1D = N'2.3 (2.95%)', change5D = N'4.8 (6.16%)', change1M = N'4.44 (5.7%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.78 (1.0%)', changeYTD = N'0.78 (1.0%)' WHERE id = 'wti20230111'
[2023-11-22T08:02:03.236+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-12 00:00:00', price = N'78.88', id = N'wti20230112', unit = N'USD/Bbl', change1D = N'0.98 (1.24%)', change5D = N'4.96 (6.29%)', change1M = N'3.3 (4.18%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'1.76 (2.23%)', changeYTD = N'1.76 (2.23%)' WHERE id = 'wti20230112'
[2023-11-22T08:02:03.241+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-13 00:00:00', price = N'80.3', id = N'wti20230113', unit = N'USD/Bbl', change1D = N'1.42 (1.77%)', change5D = N'6.26 (7.8%)', change1M = N'2.97 (3.7%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'3.18 (3.96%)', changeYTD = N'3.18 (3.96%)' WHERE id = 'wti20230113'
[2023-11-22T08:02:03.247+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-16 00:00:00', price = N'78.8121', id = N'wti20230116', unit = N'USD/Bbl', change1D = N'-1.49 (-1.89%)', change5D = N'3.64 (4.62%)', change1M = N'2.69 (3.42%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'1.69 (2.15%)', changeYTD = N'1.69 (2.15%)' WHERE id = 'wti20230116'
[2023-11-22T08:02:03.253+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-17 00:00:00', price = N'80.65', id = N'wti20230117', unit = N'USD/Bbl', change1D = N'1.84 (2.28%)', change5D = N'5.05 (6.26%)', change1M = N'6.11 (7.58%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'3.53 (4.38%)', changeYTD = N'3.53 (4.38%)' WHERE id = 'wti20230117'
[2023-11-22T08:02:03.258+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-18 00:00:00', price = N'80.03', id = N'wti20230118', unit = N'USD/Bbl', change1D = N'-0.62 (-0.77%)', change5D = N'2.13 (2.66%)', change1M = N'4.59 (5.74%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'2.91 (3.64%)', changeYTD = N'2.91 (3.64%)' WHERE id = 'wti20230118'
[2023-11-22T08:02:03.264+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-19 00:00:00', price = N'80.85', id = N'wti20230119', unit = N'USD/Bbl', change1D = N'0.82 (1.01%)', change5D = N'1.97 (2.44%)', change1M = N'4.62 (5.71%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'3.73 (4.61%)', changeYTD = N'3.73 (4.61%)' WHERE id = 'wti20230119'
[2023-11-22T08:02:03.270+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Dầu Thô', lastUpdated = N'2023-01-20 00:00:00', price = N'81.89', id = N'wti20230120', unit = N'USD/Bbl', change1D = N'1.04 (1.27%)', change5D = N'1.59 (1.94%)', change1M = N'3.65 (4.46%)', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'4.77 (5.82%)', changeYTD = N'4.77 (5.82%)' WHERE id = 'wti20230120'
